,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Franklin County, Arkansas",1127.537897730808,1104.3541530449309,1088.2628529683334,1072.3981748051838,1098.2082707383386,1084.5433372681694,1072.464865137588,1140.4790649337242,1153.070140853261,1173.0846389870992,1145.7818333973714
"Fulton County, Arkansas",643.6788994055842,660.8634071132495,660.7300912157135,641.9324633067715,653.0910535854451,677.327996020766,675.7015247995538,727.7380286050885,744.4583948773184,754.9549010464378,756.1533273316427
"Garland County, Arkansas",5099.690625840167,5056.509431756614,5039.551545962396,5072.374066741582,5063.055261755814,5070.281043851721,5050.710157830161,5819.037208391672,5839.008029743069,5833.197481084137,5858.970674826379
"Grant County, Arkansas",1093.275604118597,1066.772248246982,1072.278231516674,1070.4917855362369,1072.6915086401266,1071.691628614061,1056.8401814969122,1181.2866066190854,1195.9283713246282,1186.1101431204443,1185.0355403486215
"Greene County, Arkansas",2627.522281546535,2677.2626782383145,2704.685894372746,2714.1380584342314,2732.3757638913407,2737.4817562902426,2733.348941877535,3221.9188115232487,3272.8296433676305,3250.838398918058,3314.7901941997598
"Hempstead County, Arkansas",1366.4011852228189,1365.6146192684473,1334.6184895840504,1341.630957608263,1328.152679348099,1312.9412728308757,1301.6360372238212,1393.785819166841,1376.7180996159914,1351.8753475876215,1350.9643622800925
"Hot Spring County, Arkansas",1896.8009123425938,1889.201863004859,1869.1777115673128,1837.915036444207,1837.1551509406158,1848.247094065067,1859.2856978770492,2034.7811490978247,2048.0940824882323,2047.260209141619,2034.19671217701
"Howard County, Arkansas",844.7202443989902,822.0830927341017,827.7623801938635,816.0705263250453,818.7635247265458,830.2954038361386,816.5504721918114,916.434365827498,926.0122978297998,928.1347511450507,922.6766738271108
"Independence County, Arkansas",2229.465705758402,2276.606453242774,2268.847429145814,2260.875112566251,2275.1133195081884,2331.69285844502,2365.2753079059794,2720.4504843969835,2702.664832064589,2730.168748227842,2779.2836811951424
"Izard County, Arkansas",649.9180877280879,652.9977043913518,658.1570576918139,645.9585990945409,652.3311464927626,640.6926319364138,634.7600421124246,756.4673342295753,788.0940085433908,798.5660033437339,787.2631762799056
"Jackson County, Arkansas",877.3294511064821,872.5833965185635,873.1966582828655,863.824492395538,830.73533982128,821.0298949846581,820.0566738202814,1013.6911571604849,1008.4655892213525,992.7462067025874,988.9446329934771
"Jefferson County, Arkansas",4589.381589366706,4465.7837968363365,4425.24215389636,4350.291550426702,4251.224055755687,4134.652103858556,3976.2054148133625,4636.37953386975,4571.005698873165,4465.682434663979,4386.584833159456
"Johnson County, Arkansas",1635.807185859604,1628.9947240653316,1655.844645138904,1646.7524620665838,1706.6249101492822,1734.5680388539226,1740.2206674519953,1843.5575498352741,1874.1008536377608,1893.211444628015,1920.355847391912
"Lafayette County, Arkansas",405.4022364052773,393.01712259799933,370.08668027634974,359.061405895212,332.22479266339326,327.6653716963888,324.6790826381274,353.3564807075242,334.08348188282093,341.7999275278864,354.1376582293077
"Lawrence County, Arkansas",1057.6933730164155,1069.4385446086114,1032.856476658546,1019.591490880985,999.4873412692808,983.6093552643774,983.0494328125444,1134.579085287286,1150.1829275969121,1139.5345305374442,1116.3289441647573
"Lee County, Arkansas",515.0817715121593,482.8058221648712,459.51542044314704,432.2121907754069,426.0262985871902,419.01385215206835,413.2945763997732,472.30598695885516,476.5633454477038,467.76315815122825,440.1767961452182
"Lincoln County, Arkansas",700.8050097743132,689.313118957254,682.0606995887492,656.6105630556688,654.330841777621,642.2123813545061,610.0830989246895,799.0740529824493,809.8819701129214,787.9266759886286,778.2247553978198
"Little River County, Arkansas",769.3963736875037,719.802622324105,701.3249439336129,693.8192437899714,688.6065727661313,685.8869155029421,681.0875216025545,758.4962324521395,773.1743558469043,746.473958073942,736.1214227030301
"Logan County, Arkansas",1390.7713787884027,1348.0700873934345,1311.0080951656944,1285.1580109400056,1266.6136853952912,1238.35058558311,1193.4229122225627,1275.6372934746016,1275.7646729961739,1289.2793967950117,1287.4076118754288
"Lonoke County, Arkansas",4715.925876964621,4757.094024743381,4666.718700684804,4606.672926822946,4702.780856064661,4706.327067574755,4639.908746314675,5340.510879605003,5368.273918701465,5344.559189644847,5359.094351876458
"Madison County, Arkansas",957.9859577194094,933.3890558840139,940.8947776167464,961.0922332443621,969.5845055723157,968.4912979412476,955.426275215445,1071.9470287901615,1111.265084886997,1148.12667103685,1130.6524831341408
"Marion County, Arkansas",739.4534633416413,732.4277090647658,695.8989804271697,727.2416969026149,716.589732941487,743.1597359673245,743.1863948290135,869.9361167135621,894.0841621846919,925.3262997947681,917.2221149469016
"Miller County, Arkansas",2455.5439533396175,2413.6559083498005,2446.63838229912,2473.2749893009986,2501.204831752976,2470.555353626901,2452.2910324862837,2853.262769540179,2902.9234071040855,2915.4512696874353,2928.6923056105975
"Mississippi County, Arkansas",3010.034063922696,2961.0535743236,2914.4194315676828,2834.4694927349688,2750.4134199403275,2697.4067945534616,2636.027861716242,3037.669707817015,2960.5756414826424,2923.3399755205064,2872.540995749346
"Monroe County, Arkansas",419.9470634348204,397.42989823662333,390.55076769903764,372.0331010160119,359.27471996690593,334.4112079255295,320.0263556552113,388.46377369819277,391.0324717109019,393.1485889979813,360.0986978758226
"Montgomery County, Arkansas",489.978243359218,479.0996143064608,465.58130457558127,463.368252040847,453.82280355254085,447.4769366050991,442.54422680717556,465.88291312332194,479.6598209639891,464.05376348947624,465.14678788237126
"Nevada County, Arkansas",487.52523948019166,479.5262424498487,464.74144248692244,461.4618627719001,478.5397134437186,473.78030783586456,472.3538212555019,538.8958190460002,535.8806333090531,543.9930466063486,539.817005731332
"Newton County, Arkansas",430.7990552149796,419.2538466745423,425.1330971860625,431.7455959285762,401.7627188792713,408.055246514244,408.5218413610746,421.9428839228033,407.88717408680196,404.1300886847905,415.9231548372726
"Ouachita County, Arkansas",1356.8157052637973,1323.8465391562308,1299.4896102542189,1314.9676701556048,1339.91120196023,1337.191566286132,1306.2354680724502,1459.5828487979575,1475.099079695151,1458.7615486102338,1462.9938261272464
"Perry County, Arkansas",596.6448089570588,587.3259823822002,576.474012191132,567.6617903447284,577.2072604221255,585.6728738883899,594.6051037905759,621.0723698488184,622.5361189767409,636.102412973291,628.1781981387478
"Phillips County, Arkansas",1394.4109394925908,1349.9232237062758,1283.0782958918985,1228.6584917664234,1167.4795435700537,1121.1787229416127,1101.541211354921,1182.8620021036172,1120.8676563713766,1095.1163398588944,1204.5116427057665
"Pike County, Arkansas",706.564252230051,672.4618901988831,639.9193306456139,630.8671574549182,614.3492508240238,599.444464394406,605.6436860134673,676.2508809521905,668.4817080782428,668.423597670388,638.5759841306946
"Poinsett County, Arkansas",1436.41899253819,1394.584265271751,1392.0912299220095,1413.928486201682,1413.688513268299,1389.611588770385,1373.4936082430077,1535.297586573971,1533.2337280991874,1519.0596955751198,1519.221667781861
"Polk County, Arkansas",1191.103267419254,1191.2499127476347,1203.5150184991303,1211.8473160678586,1177.6916147242218,1178.1582095710523,1161.986911320297,1293.169826606686,1286.7831050733098,1273.055764455452,1275.491692532445
"Pope County, Arkansas",4180.606057037767,4168.380939578805,4206.17620162663,4212.708702194986,4187.925231505949,4166.767992090256,4193.724613377857,4789.789079130833,4876.220038985463,4940.669161156272,4915.013958720072
"Prairie County, Arkansas",461.84845944457277,441.85098845780647,433.4253848731664,419.53380790045884,412.32137682448746,397.9365245541694,395.08355139344405,475.07919618532907,455.0289971400562,462.7546665767381,443.2162040579612
"Pulaski County, Arkansas",21829.182906593374,21806.572370611993,21763.124436787915,21893.18803955423,21787.2815537618,21646.419363295063,21630.501388997625,26803.589560592336,26906.137151765874,27060.182279423116,27236.327204004698
"Randolph County, Arkansas",999.6740396574678,985.1425420587689,984.1559914635479,978.9433204397079,994.2347251310891,1036.976004818591,1029.4969635366385,1194.888766864233,1233.3509176451812,1253.8622406011295,1262.5643856602892
"St. Francis County, Arkansas",1567.9224113157181,1509.3164534650668,1480.0134637451954,1425.7269755172556,1359.8686414762813,1300.902745814646,1254.4552798578245,1406.9992582214577,1396.0882006955615,1370.7814662089197,1407.2074894031791
"Saline County, Arkansas",6693.063475936238,6815.354725174756,6896.091208372749,6917.448454018382,7033.433867780173,7157.924883300762,7201.4927388242595,8153.1691409260175,8287.97118593983,8447.20956482539,8560.654950466065
"Scott County, Arkansas",677.8612596109101,653.2110400521367,649.1315649518982,624.774614460795,624.3746667681869,611.2429968881619,595.7516075559311,639.9567191145103,646.9971700201844,638.1081690482329,636.1409808470947
"Searcy County, Arkansas",416.50753054966395,416.1609005804339,415.2010088469018,418.28060392107477,424.19986431421944,418.94720499784586,408.9218106427736,449.21605196305006,449.1484455209505,458.3899787685235,453.2261925411773
"Sebastian County, Arkansas",7720.093868683006,7662.3145298465315,7694.923693375841,7733.185507092315,7681.565379993278,7661.341287093063,7647.756287029781,8973.695639561896,9047.171357711853,9122.497129649608,9114.41498696801
"Sevier County, Arkansas",1195.7026766787924,1203.2883965856824,1180.3712836948775,1151.0016468207834,1166.5597048963277,1168.372809738454,1184.3841332299844,1267.3416266206013,1246.465243462015,1279.032107539967,1259.1248285851377
"Sharp County, Arkansas",949.4803559606114,881.3689379141871,910.7785846699055,926.0033422070641,937.9751573017986,929.2029021588377,914.6447456984499,1037.3450437540046,1067.2454365867707,1068.2747803296681,1067.432018518008
"Stone County, Arkansas",639.6794008904126,647.8916904033587,635.3066135443222,643.1323063845956,641.7058198042329,625.254560327561,622.9081703061998,703.1690064805173,706.8257711898923,704.0271189532788,700.6749123782927
"Union County, Arkansas",2354.4233161258203,2309.8822826161277,2300.1235200561273,2277.753000186311,2277.8063610878708,2294.2043028411645,2261.4484292162015,2616.7626221496216,2627.1823741536955,2579.808751230783,2594.514828734536
"Van Buren County, Arkansas",859.2650714285335,839.3742574776142,848.2397970473958,860.8648837880565,868.7038844700836,895.4205112352107,844.1336199072863,931.082406508568,907.599197070967,939.1495776283103,933.9518924055421
"Washington County, Arkansas",14553.245197518818,14941.40956531487,15293.52515034009,15502.018899342853,15851.32162903443,16035.56504140375,16171.414480720226,21230.94259973457,21937.322603188924,22153.524416777887,23142.862983316412
"White County, Arkansas",5124.1006565746475,5098.13062906045,5160.269447401261,5145.844585249317,5144.058225625244,5096.6508463458,5110.2358248199935,5790.987902798448,5816.407062720031,5877.203025775341,5858.864471357027
"Woodruff County, Arkansas",411.82810152687694,384.5115424282924,366.08720335026914,358.30149880252935,348.56939510421824,344.2232882089077,334.47785507975203,366.5445660204938,362.3794614638351,357.4994852342519,363.4422395963729
"Yell County, Arkansas",1369.8407181079751,1375.733319639431,1351.4963772041103,1359.015428367687,1345.163839687513,1326.2995862134392,1325.3263650490626,1399.8456167718975,1410.050801026679,1391.6838564497896,1384.3754073965013
"Alameda County, California",85318.91358184567,85353.74992613692,85455.47077634235,85451.63138212096,85609.06525031288,85738.92886843835,85928.49124185281,100998.58601801892,96804.45094580165,97121.4667481796,98737.45811925316
"Alpine County, California",65.2451154548545,63.192037679345276,59.04589383579331,55.166381787313355,63.57865594110882,61.25894637052757,62.69876238173474,81.82361817126716,79.92934950283701,76.76012577131146,80.15398748869727
"Amador County, California",1574.8415085567467,1527.7674514047787,1534.8865548757476,1514.7157796989118,1513.369269703616,1520.2484218302927,1514.249184852081,1821.4084267784792,1849.1386819427996,1846.598577317343,1844.6695172109635
"Butte County, California",13169.352647020727,13135.850303679383,13078.070921664726,13017.185285714208,13055.500503510424,13138.436752990488,12707.571007443104,16800.936708969617,16160.834101734645,16696.471174514238,16714.11837009515
"Calaveras County, California",2348.663922546446,2261.741547160235,2179.9785250744862,2132.5711889732233,2095.762520698802,2057.2473830290096,2032.0372194293122,2263.3863955145707,2297.4479081620243,2312.0926579075176,2198.007725762455
"Colusa County, California",1467.0951079368642,1454.9633180829048,1441.365031766958,1462.5090496972614,1495.998171553218,1499.3044317190206,1508.863231227262,1695.231474349579,1723.7398905916805,1739.9396012795942,1754.207886065333
"Contra Costa County, California",67034.0464610887,67197.63954101806,67537.73001481427,67684.35151250401,67953.11776522754,68116.51042873423,67914.82877451119,78300.69310690979,77771.77059868239,76789.41154022457,78261.17975629422
"Del Norte County, California",1456.0831413974802,1415.9682345463466,1399.756926413967,1405.6361985145782,1437.7388652608875,1422.4741410202862,1441.5384007243003,1661.0261604010063,1687.7510387059488,1654.4394616472093,1680.1644380947705
"El Dorado County, California",10701.051478442916,10579.253461323828,10444.5104727129,10353.402051546967,10366.520478352511,10332.978038773175,10285.757293114646,11522.410485912023,11517.976332816133,11354.560077994425,11358.00486815721
"Fresno County, California",66973.41339347333,66578.30370135637,66670.35898707228,66927.44710396146,67388.54969818419,68101.99349114455,68555.61622369988,81063.95705678717,81765.49095229889,82467.15964486016,83405.79990156415
"Glenn County, California",1882.0428144195387,1871.0308478801544,1856.4727130088577,1856.0994241779385,1843.6876946871535,1849.0203953558669,1880.896375421456,2215.5476106991264,2209.9763601610043,2208.2526793800007,2225.868106639761
